id	datetime	text
39548	2026-02-04T16:37:28+00:00	트럼프 : 그럼 내가 권한을 줄게&#33; 행정명령 싸인&#33;
39547	2026-02-04T16:37:05+00:00	예전부터 미국 재무부는 같은 스탠스기는 한데 시장 상황이 이래서 그런지 악재로 보여질수도 있어보이는군요
39546	2026-02-04T16:22:12+00:00	예전부터 미국 재무부는 같은 스탠스기는 한데 시장 상황이 이래서 그런지 악재로 보여질수도 있어보이는군요
39545	2026-02-04T16:22:04+00:00	진짜 비트코인이 하루에 -5%씩 연속으로 빠지는건 진짜로 생각보다 많이 없는 일입니다. 지금 장이 진짜 말도안되게 약세장인거에요
39544	2026-02-04T15:56:48+00:00	하지말래요. 어쩔 수 없네 ㅠ
39543	2026-02-04T15:56:31+00:00	농담아니고 진짜 불개미방 비트코인매수로 응원하기 캠페인 하고싶은데, 이거 법적으로 깜빵갈까봐 챗지피티 쳐보는중....
39542	2026-02-04T15:49:56+00:00	농담아니고 진짜 불개미방 비트코인매수로 응원하기 캠페인 하고싶은데, 이거 법적으로 깜빵갈까봐 챗지피티 쳐보는중....
39541	2026-02-04T15:47:23+00:00	저는 일단 남고에, 체대에, ROTC에 조기졸업으로 학교를 빨리나와서 진짜 그럴만한 시간이 없었음....
39540	2026-02-04T15:41:10+00:00	다들 뒷산에서 연애하고 그러는거 아니겠습니꽈
39538	2026-02-04T15:26:21+00:00	다들 뒷산에서 연애하고 그러는거 아니겠습니꽈
39537	2026-02-04T15:26:21+00:00	📌 CC 코인 (캔톤) 이 시가총액 15위에 랭크되었습니다. 근데 시총에 10조인데 일볼륨이 400억 따리라 뻥 시총이라고 보시면 됨. 저는 학교다닐때 CC 한번도 못해봤는데 여러분은 CC 해보셨나요? 사실 못해보셨을거 알아요. 돈이라도 법시다. 캠퍼스 커플은 다 헤어져
39536	2026-02-04T15:15:29+00:00	?&#33; 이거 되나?&#33;
39535	2026-02-04T15:09:09+00:00	일본에서는 실제로 후쿠시마산 작물을 먹어서 응원하자는 캠페인이 있었어요. 우리도 비트코인을 매수로 응원하자&#33; 이런거 하면 안되나요...? 방사능보단 낫잖아...
39534	2026-02-04T14:49:47+00:00	둘 다 하면 죽는다는 공통점이 있네요
39533	2026-02-04T14:45:25+00:00	일본에서는 실제로 후쿠시마산 작물을 먹어서 응원하자는 캠페인이 있었어요. 우리도 비트코인을 매수로 응원하자&#33; 이런거 하면 안되나요...? 방사능보단 낫잖아...
39532	2026-02-04T14:36:35+00:00	진짜 시장에 뉴스가 아예 없네.. 악재라도 있어야 그 악재가 해소되면서 기대감으로 오르기라도 하는데 그냥 아무 이유없이 질질 빠지니까 기대도 없고 희망도 없고..... 이제 악재조차 코인판에서는 귀하다...
39531	2026-02-04T14:10:51+00:00	다.... 끝났다...
39530	2026-02-04T13:54:44+00:00	📣 릴레이 AMA 폼 제출 공지 다계정을 방지하기 위하여 폼을 빠르게 닫았더니 많은분들이 제출을 못하신 것 같습니다. 하여 1. 지금까지 제출된분들을 기준으로 5000원원을 지급하겠습니다. 2. 10시 5분에 불개미 채팅방 에서 한번더 폼을 열겠습니다. 3. 10시 5분에 열리는 폼은 릴레이 이벤트 참여용 입니다.
39529	2026-02-04T13:49:13+00:00	📌 Sahara AI 제품 Sorin Waitlist 받고있습니다. 어제 밤에 한번 올려드렸는데 AI를 좀 더 크립토에 맞게 포괄적으로 활용할 수 있게 개발된 어플리케이션입니다. 시장심리, 트렌드, 유동성과 같이 코인투자에 필요한 자료들을 AI로 한곳에 모으고 투자 의사결정하는데 도움을 줍니다. 그리고 즉각적으로 트레이딩까지 가능하게 하는 AI 플랫폼인데 AI로 정리된 코인마켓캡이고, 즉시 거래까지 할 수 있는게 Sorin의 포인트인 것 같습니다. Waitlist에 따로 돈들거나 하는건 아니니까 등록은 해두시기 바립니다. Waitlist 좌표는 여기로 커뮤니티 그룹 ㅣ 공지채널
39528	2026-02-04T12:59:00+00:00	https://t.me/fireantgroup 보상 폼은 여기에 올라갑니다
39527	2026-02-04T12:50:55+00:00	📌 Aligned Layer AMA with Aligned 릴레이 AMA 얼라인드 AMA 라이브 시작했습니다&#33; 해당 트윗 좋아요, 댓글, 리트윗 불개미트위터 팔로우까지 부탁해용 🗓 일정 : 2월 4일 오후 9시 🔥 AMA 리워드 - 현장 청취자 : 5천원권 x 500명 + 릴레이 AMA 이벤트 리워드
39526	2026-02-04T12:37:59+00:00	💰 [AMA] 오랜만에 돌아온 AMA는 안정적으로~ : STABLE 2월을 맞이하면서 간만에 AMA , 2월의 첫 게스트는 TGE 이후 ATH를 돌파하고 숨을 고르고 있는 스테이블입니다. 다시 봐도 이름을 잘 지은 것 같은 스테이블. 도대체 어떤 지표의 성장을 통해 상승하게 되었는지, 작년에 보여준 관심만큼 올해도 한국에 적극적으로 다가와줄 수 있는지&#33; 여러가지 질문을 해보도록 하겠습니다. 📂 AMA 정보 - 일시: 2월 5일 목요일 밤 9시 - 장소: 코인같이투자 트위터 스트리밍 - 손님: 스테이블 CEO Brian Meheler 📱 청취 이벤트 : AMA 스트리밍 링크 Like RT : AMA 참여 인증샷 해당 텔레그램 방에 제출 : 구글폼 작성 보상 리워드 풀, 맘스터치 빅싸이 순살 치킨 40명, 스타벅스 커피 100개 ⚠️ Disclaimer 본 세션에서 언급되는 모든 내용은 재정적·투자에 대한 조언이 아니며, 모든 참여자는 반드시 스스로 리서치 후 판단해 주세요. 해
39525	2026-02-04T11:44:36+00:00	가을쯤에 코인 과세 시위할건데, 이런느낌으로 상황극? 해볼까 합니다. 피켓들고 서있는 것 보다 더 직관적으로 와닿을 수 있게 사다리 걷어차는 퍼포먼스 한번 해볼까 합니다. 동참해주실 두세명 구함
39524	2026-02-04T10:28:50+00:00	5년전 국민연금 국장 매도 중단 시위
39523	2026-02-04T10:00:09+00:00	5년전 국민연금 국장 매도 중단 시위
39522	2026-02-04T09:59:09+00:00	✏️ 저는 시장의 수급을 판단할때 이 세가지를 봅니다. 1. 비트코인 현물 ETF 유출입 현황 - 미국투자자들의 투자심리 반영 2. 마이크로스트라티지로 대변되는 DAT 기업의 매수 현황 - 기업들의 비트코인 매수 수요 반영 3. 비트코인 선물거래 미결제약정 - 크립토 네이티브들의 투자심리 반영 + 코인베이스 프리미엄 지수 - 미국 개인투자자들의 투자심리 반영 현재상황은 마이크로스트라티지 외 위 모든 지표들이 음수를 기록하고 있으며, 유출이 진행중입니다. 우리는 이미 빙하기의 한복판에 있습니다.
39521	2026-02-04T09:56:28+00:00	🪙 비트코인 미결제약정 고점대비 반토막 저는 크립토 네이티브 투자자들의 자금의 유입을 판단할때 주로 비트코인 선물 OI (미결제 약정)을 기준으로 판단합니다. 비트코인의 선물거래 미결제약정은 10월 6일 46B에서 어제 2월 3일 23B까지 추락하여 반토막이 났습니다. 크립토 네이티브 투자자들조차 코인에 투자하지 않고 지속 자금을 유출하고 있습니다.
39520	2026-02-04T09:52:27+00:00	🪙 비트코인 미결제약정 고점대비 반토막 저는 크립토 네이티브 투자자들의 자금의 유입을 판단할때 주로 비트코인 선물 OI (미결제 약정)을 기준으로 판단합니다. 비트코인의 선물거래 미결제약정은 10월 6일 46B에서 어제 2월 3일 23B까지 추락하여 반토막이 났습니다. 크립토 네이티브 투자자들조차 코인에 투자하지 않고 지속 자금을 유출하고 있습니다.
39519	2026-02-04T08:42:23+00:00	📌 Aligned Layer AMA with Aligned 릴레이 AMA 🗓 일정 : 2월 4일 오후 9시 이더리움의 다음 행선지 ZK의 수문장 Aligned Layer 와 AMA 를 진행합니다. ✔️ AMA 참여방법 1. 불개미 Crypto 채널 입장 : 채널링크 2. 불개미 트위터 팔로우 : 트위터링크 3. 불개미유튜브 구독 : 불갬튜브 4. Aligned 한국 커뮤니티 입장 : 채널링크 ㅣ 그룹링크 * 사전질문을 받지않습니다. 현장 청취자 리워드 몰빵&#33; 🔥 AMA 리워드 - 현장 청취자 5천원권 x 500명
39518	2026-02-04T07:41:08+00:00	📌 이번에 휴머니티에서 자기들 광고영상? 이런걸 하나 만들었는데 컨셉이 신박해서 공유해봅니다. 여러분 틴더 아세요? 우리나라 뿐만 아니라 해외에서도 유명한 데이팅 앱입니다. 영상내용 1. 틴더에서 불특정 다수에게 AI가 인간인척 하고 플러팅 시전 2. 실제로 40명은 만나러 나오기까지 함 3. 사람들은 상대방이 AI인지 인간인지 구분하지 못했음. 4. 고로 인간인증 기술은 필요하다&#33; 영상 게시 링크 영상을 따오고 싶었는데, 다운로드가 안되네요 어쨌든 자기 프로젝트의 존재이유를 설명하는 영상의 목적은 달성한듯. 휴머니티 가격은 달성 못한듯 ㅋㅋ
39517	2026-02-04T07:12:52+00:00	💡 오늘은 Verse8과 Sentient가 Google Cloud 와함께 오프라인 밋업을 진행합니다. 유저보다는 실제 프로젝트를 개발하고있는 사람들과 소통하는 모임인 것 같아요. 최근에 Sentient가 좋은 행보를 보여줬고 Verse8도 게임만들기 캠페인으로 한국 커뮤니티에 알려지고 있어서 한번 긁어와 봤는데 Sentient는 탈중앙화 ai 오픈소스 인프라이고, Verse8은 ai를 활용하여 게임을 유저들이 직접 만들 수 있게 해주는 플랫폼이다 보니 각각 어떤 오픈소스를 사용하고 있는지, 최근에는 어떤 제품을 개발하고 있는지를 논의하는 자리가 될 듯. 하락장에는 제품만들고, 상승장에는 상장해야지...&#33; 관련 링크는 여기로
39516	2026-02-04T06:50:14+00:00	🪙 바이낸스 1조 5천억 매수 펀드 : 2/10 매수 완료 10분의 2 (20%) 매수 완료 했다는 말
39515	2026-02-04T06:49:44+00:00	코인니스(Coinness) 바이낸스 SAFU, &#036;1억 BTC 추매
39513	2026-02-04T05:26:38+00:00	🪙 🔹 비트코인, 이더리움 현물 ETF 유출입 현황 비트코인 : 272M 순유출 이더리움 : 14M 순유입 블랙락 홀로 유입세를 만들었습니다. 이제 그만좀 팔아재끼고 좀 사라 ETF 친구들...
39512	2026-02-04T03:11:23+00:00	🪙 비트코인 현황 및 상황 1. 지속 고점은 낮아지고, 저점도 추가로 낮아지는 중 2. 흔히 말하는 부구니가 나오려면 저점을 받치면서 고점을 차근차근 높여야함 3. 어제 밤 94.5 하방이탈로 작년 4월 관세빔의 저점을 하방이탈함 4. 거래량도 우하향 중이며 이동평균선도 다 꺾여 내려오는 중. 지지가 없음. 5. 10월 10일 이후로 만 4개월간 꾹꾹이 하락 진행중 6. 고무적인것은 셧다운이 끝나가고, 역사적 이평선 이격구간에 진입했다는 점. 7. 바닥이 어디일진 모르지만, 바닥은 지금 어딘가가 맞긴 하다.
39511	2026-02-03T18:43:42+00:00	진짜 시발 대장주가 3시간만에 6프로 빼버리면 어쩌라는거냐
39510	2026-02-03T18:32:33+00:00	74 깨짐
39509	2026-02-03T18:31:53+00:00	매수의 기준으로 잡을 지표, 지점이 전부 따여버려서 롱 뷰를 보고싶어도 볼수가 없음.
39508	2026-02-03T18:31:28+00:00	존나 무서운건, 지금 창펑이가 조단위 돈을 쏟아붓고, 마이클세일러가 몇천억 쏟아부어서 물량 사고있는게 이정도라는거...
39507	2026-02-03T17:49:17+00:00	여기가 지옥이다....
39506	2026-02-03T16:48:10+00:00	엄마 미안해 이번 설날 용돈은 엄마가 나한테 줘야해... 이거 이미지 진짜 폭력적인듯...
39505	2026-02-03T16:43:27+00:00	📌 미국 백악관이 주최한 디지털자산 법안 협의 회의가 이해 충돌로 합의에 실패했다. 핵심 쟁점은 스테이블코인 보유자에 대한 이자·보상 지급 여부로, 은행권과 디지털자산 업계의 의견 차이가 좁혀지지 않았다. 이로 인해 ‘클래리티법’의 상원 통과가 지연되고 법적 불확실성으로 혁신 위축 우려가 커지고 있다. 블록미디어 기사링크
39504	2026-02-03T16:34:02+00:00	🪙 오늘도 비트코인은 -3
39503	2026-02-03T16:12:27+00:00	오픈렛저 밋업보상 개웃김 안들키게 슈킹하려는 시도조차 없이 그냥 슈킹해버려서 이게 헛웃음밖에 안나옴 ㅋㅋㅋㅋ
39502	2026-02-03T16:10:21+00:00	🔴 &#036;77,500 @bitcoin_price
39501	2026-02-03T15:44:53+00:00	오픈렛저 밋업 보상 들어왔습니다. 근데 하락장이라 오면서 청산이 났나봐요. 0개네요 1억인가 에어드랍 아니었나..? 🥲 한사람당 약 66개 (1만원 상당) 받았다는데 1억 뿌렸다 치고 약 1만명이 왔었나봐요 제가 종합운동장 행사에 참여했었나요? 아무튼 여기서 확인해보세요 https://scan.openledger.xyz
39500	2026-02-03T15:20:27+00:00	숨도 안쉬고 쭉 읽었습니다. 가상자산 거래소 GDAC의 한승환 (2018년도에 한번 오다가다 본적 있는 분) 사장님의 회고록? 입니다. 고생 많으셨습니다. https://brunch.co.kr/@ashhan/82 근데 금융위원회 이런데 조질려면 배치 만들어서 민원폭탄같은거 갈기면 되나...? 한빗코 과태료 처분해서 망하게 해놓고 법원에서 취소처리해서 처참히 밟아버린거 진짜 관의 횡포네...
39499	2026-02-03T14:54:56+00:00	자기전에 이거 하나 딸깍 하고 자시오 돈드는것도 아님 Sorin Waitlist 딸깍 내일 자세한 설명 해드림
39498	2026-02-03T14:21:20+00:00	📌 진짜로 돈 번 코인 회사 리스트 (2025년도) 스테이블코인 장사가 최고인가봅니다. 1, 2 등이 스테이블코인 회사입니다. 그리고 탈중앙화 거래소가 뒤를 잇는데 중앙화 거래소가 빠졌습니다. 이게 좀 아쉽긴 하네요 출처는 여기로 1위 테더 2위 서클 3위 하이퍼리퀴드 4위 펌프펀 5위 에테나 이더나는 펀딩피를 매출로 하는 기존의 퀀트 전략을 프로젝트로 확장하며 상당히 유의미한 매출을 만들었습니다. 이제 이렇게 번돈을 바이백에 쓰는 Fee-Switch가 켜져야 할 타이밍인데 진짜 언제키냐&#33; #이더나fee스위치언제킬래
39497	2026-02-03T14:16:54+00:00	미 네바다 법원 “도박에 해당”…폴리마켓 영업 중단 [블록미디어 박수용 기자] 미국 네바다주 법원이 예측시장 폴리마켓의 주내 영업을 일시 중단시키는 결정을 내렸다. 연방 규제 당국의 독점 관할권을 주장한 업체 측 논리를 받아들이지… 기사 보기 👉 https://www.blockmedia.co.kr/archives/1040922?utm_source=telegram&amp;utm_medium=social
39496	2026-02-03T13:35:25+00:00	🎉 AriaAI 커뮤니티 활성화 이벤트 “응원 한마디 남기기&quot; AriaAI 한국 커뮤니티에 함께해 주셔서 감사합니다&#33; 커뮤니티 활성화를 위해 아주 간단한 참여 이벤트를 진행합니다 💖 🎁 리워드 💸 모바일 상품권 1만원권 x 50명 👣 참여 방법 1️⃣ AriaAI 한국 공지방 입장하기 2️⃣ AriaAI 한국 커뮤니티 입장하기 3️⃣ 커뮤니티 채팅방에 AriaAI를 향한 응원 한마디 남기기 📝 작성예시 “한국 커뮤니티 오픈 축하해요 🎉 ” 필수 해시태그: #AriaAI활성화 4️⃣ 네이버폼 제출하기 🗓 이벤트 기간 2026년 2월 3일(화) – 2026년 2월 13일(금) 12:59 PM KST 여러분의 한 마디 응원이 AriaAI 한국 커뮤니티의 첫 분위기를 만들어요 지금 바로 참여하고, AriaAI의 한국 여정을 함께해 주세요&#33;
39495	2026-02-03T11:04:11+00:00	Aligned AMA 릴레이 1일차 1시간 30분 전 ✔️ AMA 요약 👀 - 일정 : 2월 3일 오늘 밤 9시 30분 - 장소 : 코백남 X 스페이스 - 보상 : NFT 20개, 모바일 상품권 5만원 등 - 조건 : Aligned AMA 이번 주 4개 모두 참여 1시간 30분 뒤에 만나요 정말 오랜만에 AMA하네요
39494	2026-02-03T08:55:19+00:00	📌 Aligned Layer AMA with Aligned 릴레이 AMA 🗓 일정 : 2월 4일 오후 9시 이더리움의 다음 행선지 ZK의 수문장 Aligned Layer 와 AMA 를 진행합니다. ✔️ AMA 참여방법 1. 불개미 Crypto 채널 입장 : 채널링크 2. 불개미 트위터 팔로우 : 트위터링크 3. 불개미유튜브 구독 : 불갬튜브 4. Aligned 한국 커뮤니티 입장 : 채널링크 ㅣ 그룹링크 * 사전질문을 받지않습니다. 현장 청취자 리워드 몰빵&#33; 🔥 AMA 리워드 - 현장 청취자 5천원권 x 500명
39493	2026-02-03T07:57:31+00:00	📌 고팍스 실명계좌 연장 - 전북은행 기사링크 근데 전북은행이 당연히 연장할거라고 생각은 했는데 고팍스 요즘 이벤트 참여하느라 쓰는데 고객확인 재이행 지금 한 다섯번째 뻑나요 ㅠㅠㅠ 지갑등록은 3트째인데 아직 안됫고.... 입금하려면 컨트랙트 입금이라고 쫄리게하고.... 이제 바이낸스가 들어오니까 확 바뀌겠지요...?
39492	2026-02-03T07:31:18+00:00	📌 공포 탐욕지수는 아직 극단적 공포에 위치해있습니다. 비트코인 현물 ETF 수급이 살아나주기를 기대합니다. 이거 말고는 이제 답이없어요.
39491	2026-02-03T07:31:18+00:00	🇰🇷 금융감독원이 최근 단기간 폭등한 ZKsync를 조사한다고 합니다. &quot;니들이 들여다보면 뭐 아냐?&quot; 라는 나쁜말은 하지 않는것으로 하겠습니다. ㅡㅡ
39490	2026-02-03T05:36:23+00:00	🪙 🔹 비트코인, 이더리움 현물 ETF 유출입 현황 비트코인 : 561M 순유입 이더리움 : 2M 순유출 비트코인에 수급이 몰리고있습니다. 이제 새로운 페이지로 접어들었습니다. 이번주에 2B 이상 순유입 기록하면 시장이 어떤 방향으로 흐를지 알수가 없습니다.
39489	2026-02-03T05:24:43+00:00	국장에 매수 사이드카가 발동되었다고 해서 사이드킥 코인의 최근 현황 알아봤습니다. 그만 알아보겠습니다. 에어드랍 고마웠다 사이드킥아
39487	2026-02-03T05:17:47+00:00	&#036;DEEP, &#036;WAL added to Coinbase roadmap
39486	2026-02-03T00:41:19+00:00	🟢 &#036;79,000 @bitcoin_price
39485	2026-02-02T23:42:12+00:00	📌 마이클 세일러는 약 1천억으로 비트코인 매입 세일러기준 주에 1천억이면 많이 안산거긴 합니다. 평단은 76K입니다. 세일러 평단에 닿으면 반등한다는 룰에 따라 저점찍고 상승하기를 기원합니다.
39484	2026-02-02T15:41:50+00:00	이형 생각보다 좋은 형일지도?
39483	2026-02-02T13:10:21+00:00	👀 진정한 스테이브 메인넷 프로젝트
39482	2026-02-02T11:39:07+00:00	🎨 신퓨쳐스 텔레그램 스티커 챌린지 신퓨쳐스 커뮤니티를 위한 텔레그램 스티커 제작 챌린지를 진행합니다&#33; 이번 이벤트는 신퓨쳐스의 공식 캐릭터 퓨퓨 중심으로 다양한 표정, 동작, 상황을 담은 스티커를 만들어보는 참여형 이벤트입니다. 📌 참여 방법 리트윗 먼저하기&#33; 1️⃣ 신퓨쳐스 채팅방 입장 2️⃣ 신퓨쳐스 공식 계정 팔로우 3️⃣ 나만의 신퓨쳐스 스티커 제작 4️⃣ 이벤트 게시글 인용 후 제출 (신퓨쳐스 공식 계정 태그 + 스티커 이미지 + 간단한 설명) 5️⃣ 구글폼 제출 💡 신퓨쳐스의 세계관,내러티브,스토리를 반영할수록 수상 확률 UP&#33; 😁 리워드 안내 🥇 1등 : &#036;300 🥈 2등 : &#036;200 🥉 3등 : &#036;150 🍗 4~10등 : 치킨 ※ 리워드는 개인 지갑으로 지급됩니다. 🗓 기간 안내 2026년 2월 13일 (금) 9PM까지&#33; 🧸 제작 가이드 캐릭터는 반드시 퓨퓨 사용 퓨퓨의 다양한 표정, 제스처, 감정 표현을 자유롭
39481	2026-02-02T10:22:05+00:00	ㅉㅃㅇㄴ&#33;&#33;&#33;
39480	2026-02-02T09:31:25+00:00	이거라면 제미나이가 잘못했네...&#33;
39479	2026-02-02T09:30:43+00:00	수정본 재업됨 — 예상) 빗썸이 제미나이로 공지 업로드 자동화를 했는데, 제미나이가 지맘대로 PDF를 원본 캡쳐해서 안올리고 이미지 변환해서 올려버림 https://feed.bithumb.com/notice/1651780
39478	2026-02-02T09:15:22+00:00	수정본 재업됨 — 예상) 빗썸이 제미나이로 공지 업로드 자동화를 했는데, 제미나이가 지맘대로 PDF를 원본 캡쳐해서 안올리고 이미지 변환해서 올려버림 https://feed.bithumb.com/notice/1651780
39477	2026-02-02T09:15:07+00:00	✏️ 고팍스는 리버코인 거래지원 기념이벤트 진행중&#33; 입금이벤트만 발라먹어도 충분히 달달할 것 가습니다. 입금에만 총 16K USDT 상당이 할당되어있어서, 물려있거나 헷징물량 있으신분은 잠깐 고팍스 들렸다 와도 될듯. 근데 ERC로 브릿징 해야하니까 참고&#33; 고팍스 공지 내용
39476	2026-02-02T09:13:31+00:00	✉️ 🫠 코빗 가상자산 매도계획서가 AI로 만들어졌다는 사실&#33; 알고 계신가요?&#33; 지금은 바뀌었는데, 역시 우리는 AI 시대를 살고있습니다&#33;
39475	2026-02-02T09:11:01+00:00	코빗.... 눈치챙겨.... 바이낸스도 시장 살리려고 비트코인 매수하는 판에... 변방의 코빗이 비트코인을 매도한다고..?
39474	2026-02-02T08:55:29+00:00	코인니스(Coinness) 코빗, 가상자산 32억 원 매도한다…&quot;인건비 충당 목적&quot;
39473	2026-02-02T08:55:02+00:00	코인니스(Coinness) 코빗, 가상자산 32억 원 매도한다…&quot;인건비 충당 목적&quot;
39472	2026-02-02T08:50:08+00:00	[STABLE AMA 리워드 당첨자 리스트] 1만원권 상품권 당첨자 @jaeseungg03 @ycw7134 @ptpt456 @jna52559 @coldpumpkin86 @deviational77 @ramgtd @STXSOL @hanjjong0 @koongya0427 @genpey @goodjy68 @LqnaNFT @tt799 @sumjean @Bongdidi @silverplus81 @OndineVale @Tokyohammer @layh79 @patkff @tkdzha1 @coffeeholic22 @PEPPPPEE @win4lice @kakarot1004 @alsdnalsdnchl @dobino321 @woohyeak @LoadCosmos @lga25438 @best012 @gdfghb54 @jiwon4028 @gutkeine @ggolaji @vossen111 @KILLERWHALEMAN @sunml @kbh1772 @xtt5xx5 @hyejinad @cleanpopup @tedd
39471	2026-02-02T08:40:43+00:00	🔶 🪙 바이낸스가 방금 1B 중 10%에 해당하는 비트코인을 매입했습니다. 아니 이게 1500억이 현물에서 받아먹은 차트란말이냐...&#33; 미쳐버리겠네 증말 바이낸스 온체인 확인
39470	2026-02-02T08:36:08+00:00	[HOLOWORLD x FIGHT.ID AMA 보상지급 완료&#33;] 전원 지급했기때문에 별도 당첨자 명단은 게시 안할게용&#33;
39469	2026-02-02T08:27:27+00:00	올 가을즘부터 청와대랑 국회의사당 앞에서 또 행동해볼까 하는데, 이번에는 제발 살려주세요... 느낌으로 해야할 듯.... 진짜 죽어요....
39468	2026-02-02T07:51:21+00:00	😭 성군 이재명 대통령님 제발 2년만 시간을 더 주십시오.... 코인이 이렇게 나락가는데.... 투자자들의 참담한 심정을 굽어살펴 주십시오.... 살려주세요.... 진짜로요... 딱 2년만요 진짜 찐막.
39467	2026-02-02T07:46:46+00:00	&quot;이제 &quot;무상으로 이전받은&quot; 에 대한 공방이 필요한 시점. 무상으로 받은거 아니잖아&#33;&#33;&#33;
39466	2026-02-02T07:41:43+00:00	가상자산 과세에 &#39;포괄주의&#39; 도입 에어드롭·스테이킹도 과세 대상 일본 등 주요국 과세 체계 참고 7월 발표할듯…내년 1월부터 시행 - 정부가 에어드롭(무상 토큰 배포), 스테이킹(토큰) 등 가상자산(암호화폐) 관련 소득을 과세 체계에 편입시키는 방안을 추진한다. 가상자산 시장이 빠르게 확대되면서 특수 거래 유형에 대한 과세 근거를 명문화한다는 방침이다. - 정부도 4년 전 에어드롭이 과세 대상이 될 수 있다는 해석을 내놓은 바 있다. 국세법령정보시스템에…
39465	2026-02-02T07:40:59+00:00	가상자산 과세에 &#39;포괄주의&#39; 도입 에어드롭·스테이킹도 과세 대상 일본 등 주요국 과세 체계 참고 7월 발표할듯…내년 1월부터 시행 - 정부가 에어드롭(무상 토큰 배포), 스테이킹(토큰) 등 가상자산(암호화폐) 관련 소득을 과세 체계에 편입시키는 방안을 추진한다. 가상자산 시장이 빠르게 확대되면서 특수 거래 유형에 대한 과세 근거를 명문화한다는 방침이다. - 정부도 4년 전 에어드롭이 과세 대상이 될 수 있다는 해석을 내놓은 바 있다. 국세법령정보시스템에 따르면 재정경제부는 지난 2022년 &quot;가상자산을 타인에게 무상으로 이전하는 행위는 상속·증여세법에 따른 &#39;증여&#39;에 해당한다&quot;며 &quot;가상자산을 무상으로 이전받은 타인에게 증여세가 과세된다&quot;고 해석했다. [원문]
39464	2026-02-02T04:02:02+00:00	하리에서 이름 날리던 트레이더들 전부 청산
39463	2026-02-02T03:56:19+00:00	다들 아무말도 하지 마
39462	2026-02-01T17:49:00+00:00	🪙 비트코인 4년주기 싸이클론에 따르면 비트코인은 약 2만 9천불까지 하락할 예정입니다.
39461	2026-02-01T16:02:16+00:00	한달에 ETF 유출 금액이 1B 이쪽저쪽인듯. 마이클세일러가 사고 바이낸스가 한달동안 1B Twap 돌리면 폭락하기는 어려울 듯. 아마도 주말에 밑으로 쭉 내려버린게, 내일부터는 바이낸스 현물 순매수가 들어오니까 오늘 이후로는 아래 롱 따개비들 청산시키기 어려울것으로 보고 급하게 밑으로 밀어버린거 아닌가 생각하고 있음. 상승시키기에도 근거가 충분하고, 하락시키기에도 근거가 충분한 차트임.
39460	2026-02-01T16:00:04+00:00	🪙 비트코인 ETF는 10월부터 1월까지 약 10조원의 순유출을 기록중입니다.
39459	2026-02-01T15:46:28+00:00	코인러 근황.. 하이닉스 무섭네
39458	2026-02-01T15:37:13+00:00	비트코인 5연속 월봉 음봉 비트코인 월봉이 시작된지 하루가 지나고 있습니다. 임요환도 홍진호랑 스타 뜰때 3연벙 한다고 욕먹었는데 비트코인은 5연음봉 조지네요 저는 2월달 아랫꼬리가 상반기 저점이 될 것 이라는 생각에는 변함이 없습니다.
39456	2026-02-01T15:29:50+00:00	직전 장에 시장을 주도했던 두 코인 River와 Merlin 결국 엔딩은 똑같이 - 90% 엔딩입니다. 이제 알트코인은 진짜 답이 안보인다.... 알트는 진짜 주절먹인가...
39455	2026-02-01T15:17:37+00:00	🥳 그는 추가 매수를 진행했군요. #BTC
39454	2026-02-01T05:17:13+00:00	이제 일어났는데 국내거래소는 왜 불장임?
39453	2026-01-31T19:03:38+00:00	사실관계는 모르겠고 바이낸스는 즉시 10b을 시장가로 긁어라.
39451	2026-01-31T18:53:48+00:00	에이 저번처럼 쌍봉 만들고 떨군다고? 에이 이번에도 고점 대비 80퍼 떨군다고?
39450	2026-01-31T18:43:50+00:00	아 이거 꿈이네 ㅋㅋ 아 진짠줄
39449	2026-01-31T18:43:39+00:00	🔴 &#036;77,000 @bitcoin_price
39448	2026-01-31T18:35:42+00:00	저 코인 10년하면서 비트코인 RSI 1 처음봐요...
39447	2026-01-31T18:34:23+00:00	시간봉 RSI 1
39446	2026-01-31T17:59:15+00:00	자, 4년 사이클이 맞나 한 번 체크해보자 2017년도 12월 : &#036;19,798 2018년도 12월 : &#036;3,156 2021년도 11월 : &#036;69,000 2022년도 11월 : &#036;15,476 2025년도 10월 : &#036;126,199 2026년도 1월 : &#036;78,159 근데 막상 적고보니까 좀 소름돋는게 있음 사이클 최저점은 항상 전년도 최고점 1년 후 게다가 12월 &gt; 11월 그 다음 10월..임.. 하락론자 아님. 재미로만 보시길
39445	2026-01-31T17:30:07+00:00	어휴 시발
39444	2026-01-31T17:12:14+00:00	🔴 &#036;79,000 @bitcoin_price
39443	2026-01-31T14:38:51+00:00	🔴 &#036;81,000 @bitcoin_price
39442	2026-01-31T14:14:02+00:00	주말에는 쉬게 횡보해주는게 우리사이 암묵적 합의 아니었니 비트형제?
39441	2026-01-31T13:38:44+00:00	FIGHT.ID 는 300M 까지 갔다가 지금은 100M 이 깨졌습니다. 뭐 이친구만 그런거 아니긴 하지만 뭐.... 선체로 죽었다 라는말이 생각.... * 산거 토막났음 ㅅㅂ
